pred_horizon,mesh_size,theta_0,alpha_0,theta_dot_0,alpha_dot_0,iteration,theta,alpha,theta_dot,alpha_dot,cost,time
25.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.116,2.829,-3.459,-2.289,5185.899,12.223631619000116
25.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.116,2.829,-3.459,-2.289,5185.899,13.968690988000162
25.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.116,2.829,-3.459,-2.289,5185.899,15.710215453000274
25.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.116,2.829,-3.459,-2.289,5185.899,17.461518952000006
25.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.022,2.819,-3.324,-1.818,5182.446,19.205989975000193
25.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.012,2.883,-3.404,-2.501,5172.499,20.953074629000184
25.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.073,3.001,-3.84,-2.738,5167.196,22.698048354000093
25.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.115,3.112,-4.353,-2.742,5164.326,24.440737148000153
25.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.18,3.169,-4.925,-2.592,5161.097,26.184709688999646
25.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.095,3.332,-5.228,-3.227,5147.909,27.932724661000066
25.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.288,3.481,-6.567,-2.538,5145.057,29.681351803000325
25.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.065,3.71,-6.513,-3.166,5128.157,31.431251533999784
25.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.348,4.006,-8.006,-3.243,5108.296,33.17787962500006
25.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.339,4.008,-7.155,-3.908,5099.469,34.919737919
25.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.293,3.98,-6.536,-4.376,5092.743,36.664989683000385
25.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.347,3.988,-6.613,-4.554,5088.799,38.41081562100044
25.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.356,3.955,-6.107,-5.13,5081.528,40.157577906999904
25.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.33,3.946,-5.799,-5.278,5081.081,41.906371811999634
25.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.343,3.95,-6.078,-5.163,5081.041,43.651954992000356
25.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.343,3.95,-6.078,-5.163,5081.041,45.39606293399993
25.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.291,3.787,-5.275,-5.583,5079.329,47.141953708000074
25.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.356,3.818,-5.794,-5.324,5078.693,48.88940988600007
25.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.354,3.819,-5.596,-5.411,5078.45,50.63396233000003
25.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.344,3.814,-5.512,-5.453,5078.427,52.37834801000008
25.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-1.961,3.152,-4.299,-0.829,5233.925,1.748391922999872
25.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-1.982,2.978,-3.508,-2.029,5205.348,3.4931795849997798
25.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.059,2.868,-3.441,-2.042,5197.939,5.240155075000075
25.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.084,2.825,-3.42,-2.029,5191.355,6.988942948999465
25.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.116,2.829,-3.459,-2.289,5185.899,8.736325545999534
25.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.116,2.829,-3.459,-2.289,5185.899,10.484206624999388
25.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.116,2.829,-3.459,-2.289,5185.899,12.229086865999307
25.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.116,2.829,-3.459,-2.289,5185.899,13.971358901999338
25.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.116,2.829,-3.459,-2.289,5185.899,15.716873929999565
25.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.116,2.829,-3.459,-2.289,5185.899,17.46307711999998
25.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.022,2.819,-3.324,-1.818,5182.446,19.209515528999873
25.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.012,2.883,-3.404,-2.501,5172.499,20.954547757
25.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.073,3.001,-3.84,-2.738,5167.196,22.697712716999376
25.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.115,3.112,-4.353,-2.742,5164.326,24.44235985099931
25.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.18,3.169,-4.925,-2.592,5161.097,26.189239444000123
25.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.095,3.332,-5.228,-3.227,5147.909,27.93773962799969
25.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.288,3.481,-6.567,-2.538,5145.057,29.683611703999304
25.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.065,3.71,-6.513,-3.166,5128.157,31.426783900999908
25.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.348,4.006,-8.006,-3.243,5108.296,33.17027062699981
25.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.339,4.008,-7.155,-3.908,5099.469,34.913337578999744
25.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.293,3.98,-6.536,-4.376,5092.743,36.6565580259994
25.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.347,3.988,-6.613,-4.554,5088.799,38.404284403999554
25.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.356,3.955,-6.107,-5.13,5081.528,40.14839324999957
25.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.33,3.946,-5.799,-5.278,5081.081,41.89451260699934
25.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.343,3.95,-6.078,-5.163,5081.041,43.637440237999726
25.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.343,3.95,-6.078,-5.163,5081.041,45.376102583999455
25.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.291,3.787,-5.275,-5.583,5079.329,47.12090049800008
25.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.356,3.818,-5.794,-5.324,5078.693,48.86293128499983
25.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.354,3.819,-5.596,-5.411,5078.45,50.60848973799966
25.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.344,3.814,-5.512,-5.453,5078.427,52.351683646999845
25.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-1.961,3.152,-4.299,-0.829,5233.925,1.7487082620000365
25.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-1.982,2.978,-3.508,-2.029,5205.348,3.4950311729999157
25.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.059,2.868,-3.441,-2.042,5197.939,5.240500363000137
25.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.084,2.825,-3.42,-2.029,5191.355,6.986551867999879
25.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.116,2.829,-3.459,-2.289,5185.899,8.728032306000387
25.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.116,2.829,-3.459,-2.289,5185.899,10.470548607000637
25.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.116,2.829,-3.459,-2.289,5185.899,12.215556408000339
25.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.116,2.829,-3.459,-2.289,5185.899,13.960199922999891
25.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.116,2.829,-3.459,-2.289,5185.899,15.706177245000617
25.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.116,2.829,-3.459,-2.289,5185.899,17.452903645000333
25.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.022,2.819,-3.324,-1.818,5182.446,19.195313494000402
25.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.012,2.883,-3.404,-2.501,5172.499,20.938323150000542
25.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.073,3.001,-3.84,-2.738,5167.196,22.68644819200017
25.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.115,3.112,-4.353,-2.742,5164.326,24.43318816200008
25.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.18,3.169,-4.925,-2.592,5161.097,26.18081170700043
25.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.095,3.332,-5.228,-3.227,5147.909,27.929582392000157
25.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.288,3.481,-6.567,-2.538,5145.057,29.673331777000385
25.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.065,3.71,-6.513,-3.166,5128.157,31.422201373999997
25.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.348,4.006,-8.006,-3.243,5108.296,33.16608404999988
25.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.339,4.008,-7.155,-3.908,5099.469,34.90846706100001
25.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.293,3.98,-6.536,-4.376,5092.743,36.65372696800023
25.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.347,3.988,-6.613,-4.554,5088.799,38.399723891000576
25.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.356,3.955,-6.107,-5.13,5081.528,40.140539687000455
25.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.33,3.946,-5.799,-5.278,5081.081,41.888524804000554
25.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.343,3.95,-6.078,-5.163,5081.041,43.634440607000215
25.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.343,3.95,-6.078,-5.163,5081.041,45.37961185400036
25.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.291,3.787,-5.275,-5.583,5079.329,47.12557439900047
25.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.356,3.818,-5.794,-5.324,5078.693,48.87050349299989
25.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.354,3.819,-5.596,-5.411,5078.45,50.61553180100054
25.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.344,3.814,-5.512,-5.453,5078.427,52.36080980099996
25.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-1.961,3.152,-4.299,-0.829,5233.925,1.7497791060004602
25.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-1.982,2.978,-3.508,-2.029,5205.348,3.4952449789998354
25.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.059,2.868,-3.441,-2.042,5197.939,5.241552209000474
25.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.084,2.825,-3.42,-2.029,5191.355,6.9878886900005455
25.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.116,2.829,-3.459,-2.289,5185.899,8.72783749700011
25.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.116,2.829,-3.459,-2.289,5185.899,10.473109164000562
25.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.116,2.829,-3.459,-2.289,5185.899,12.220807194999907
25.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.116,2.829,-3.459,-2.289,5185.899,13.960561796000547
25.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.116,2.829,-3.459,-2.289,5185.899,15.704315101999782
25.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.116,2.829,-3.459,-2.289,5185.899,17.451385282000047
25.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.022,2.819,-3.324,-1.818,5182.446,19.198441590000584
25.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.012,2.883,-3.404,-2.501,5172.499,20.942912311000327
25.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.073,3.001,-3.84,-2.738,5167.196,22.68735709700013
25.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.115,3.112,-4.353,-2.742,5164.326,24.433663724000326
25.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.18,3.169,-4.925,-2.592,5161.097,26.1802580399999
25.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.095,3.332,-5.228,-3.227,5147.909,27.923812013000315
25.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.288,3.481,-6.567,-2.538,5145.057,29.670136130000174
25.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.065,3.71,-6.513,-3.166,5128.157,31.420523788000537
25.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.348,4.006,-8.006,-3.243,5108.296,33.16844949700044
25.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.339,4.008,-7.155,-3.908,5099.469,34.91275466099978
25.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.293,3.98,-6.536,-4.376,5092.743,36.659223225999995
25.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.347,3.988,-6.613,-4.554,5088.799,38.40665075600009
25.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.356,3.955,-6.107,-5.13,5081.528,40.15261752300012
25.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.33,3.946,-5.799,-5.278,5081.081,41.8973349200005
25.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.343,3.95,-6.078,-5.163,5081.041,43.64560923499994
25.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.343,3.95,-6.078,-5.163,5081.041,45.38898317700023
25.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.291,3.787,-5.275,-5.583,5079.329,47.13372681000055
25.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.356,3.818,-5.794,-5.324,5078.693,48.875728044000425
25.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.354,3.819,-5.596,-5.411,5078.45,50.616330636000384
25.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.344,3.814,-5.512,-5.453,5078.427,52.358228736000456
25.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,1.984,3.559,3.114,-1.829,5186.027,5.246447153999725
25.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.226,3.517,-2.045,-7.313,5115.817,10.487897736999912
25.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.257,3.593,-2.919,-6.867,5107.289,15.717464085999381
25.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.256,3.718,-3.683,-6.577,5096.027,20.956367378999857
25.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.332,3.748,-4.285,-6.323,5093.178,26.19273785799942
25.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.332,3.748,-4.285,-6.323,5093.178,31.42978292999942
25.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.332,3.748,-4.285,-6.323,5093.178,36.671720837000066
25.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.332,3.748,-4.285,-6.323,5093.178,41.92163413799972
25.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.332,3.748,-4.285,-6.323,5093.178,47.15773321100005
25.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.324,3.748,-4.281,-6.356,5093.157,52.38841292500001
25.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.332,3.748,-4.284,-6.326,5093.052,57.62786747300015
25.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.325,3.748,-4.281,-6.353,5093.046,62.87463005999962
25.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.331,3.748,-4.284,-6.329,5092.97,68.10421209000015
25.0,5.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.331,3.748,-4.284,-6.329,5092.97,73.32316739699945
25.0,5.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.341,3.745,-4.288,-6.291,5092.783,78.56215482599964
25.0,5.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.297,3.786,-4.309,-6.447,5091.805,83.80199989499943
25.0,5.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.347,3.804,-4.643,-6.287,5090.582,89.03571964999992
25.0,5.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.33,3.805,-4.484,-6.391,5089.716,94.27352525900005
25.0,5.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.345,3.806,-4.625,-6.309,5089.665,99.5086650659996
25.0,5.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.349,3.812,-4.619,-6.329,5089.215,104.73996298099974
25.0,5.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.348,3.807,-4.511,-6.346,5089.184,109.96960894199947
25.0,5.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.347,3.814,-4.606,-6.345,5088.734,115.20537147300001
25.0,5.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.353,3.812,-4.608,-6.322,5088.714,120.43555722899964
25.0,5.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.351,3.814,-4.606,-6.336,5088.685,125.68056141099987
25.0,5.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.354,3.816,-4.605,-6.335,5088.534,130.91404021800008
25.0,5.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.352,3.813,-4.541,-6.351,5088.502,136.1444144500001
25.0,5.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.353,3.813,-4.54,-6.351,5088.499,141.3728828129997
25.0,5.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.35,3.814,-4.54,-6.36,5088.492,146.6036285680002
25.0,5.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.355,3.815,-4.587,-6.341,5088.488,151.83730429499974
25.0,5.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.354,3.814,-4.545,-6.351,5088.474,157.0754205129997
25.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,1.984,3.559,3.114,-1.829,5186.027,5.242641750000075
25.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.226,3.517,-2.045,-7.313,5115.817,10.480556524999884
25.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.257,3.593,-2.919,-6.867,5107.289,15.703913723999904
25.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.256,3.718,-3.683,-6.577,5096.027,20.935130518999358
25.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.332,3.748,-4.285,-6.323,5093.178,26.169688009999845
25.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.332,3.748,-4.285,-6.323,5093.178,31.412526679999246
25.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.332,3.748,-4.285,-6.323,5093.178,36.65100024899948
25.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.332,3.748,-4.285,-6.323,5093.178,41.883508328999596
25.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.332,3.748,-4.285,-6.323,5093.178,47.119183408000026
25.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.324,3.748,-4.281,-6.356,5093.157,52.35648299700006
25.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.332,3.748,-4.284,-6.326,5093.052,57.58549145699999
25.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.325,3.748,-4.281,-6.353,5093.046,62.82087944899922
25.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.331,3.748,-4.284,-6.329,5092.97,68.05931833799968
25.0,5.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.331,3.748,-4.284,-6.329,5092.97,73.30641384899991
25.0,5.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.341,3.745,-4.288,-6.291,5092.783,78.55369783599963
25.0,5.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.297,3.786,-4.309,-6.447,5091.805,83.79582361499979
25.0,5.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.347,3.804,-4.643,-6.287,5090.582,89.03536320300009
25.0,5.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.33,3.805,-4.484,-6.391,5089.716,94.27754356500009
25.0,5.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.345,3.806,-4.625,-6.309,5089.665,99.52045219699994
25.0,5.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.349,3.812,-4.619,-6.329,5089.215,104.757262051
25.0,5.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.348,3.807,-4.511,-6.346,5089.184,109.98956024499967
25.0,5.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.347,3.814,-4.606,-6.345,5088.734,115.2267223230001
25.0,5.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.353,3.812,-4.608,-6.322,5088.714,120.46472907399948
25.0,5.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.351,3.814,-4.606,-6.336,5088.685,125.69524745199942
25.0,5.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.354,3.816,-4.605,-6.335,5088.534,130.94639986899983
25.0,5.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.352,3.813,-4.541,-6.351,5088.502,136.1734650669996
25.0,5.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.353,3.813,-4.54,-6.351,5088.499,141.4183950659999
25.0,5.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.35,3.814,-4.54,-6.36,5088.492,146.6634722259996
25.0,5.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.355,3.815,-4.587,-6.341,5088.488,151.90080559099988
25.0,5.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.354,3.814,-4.545,-6.351,5088.474,157.13734584899976
25.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,1.984,3.559,3.114,-1.829,5186.027,5.24180552100006
25.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.226,3.517,-2.045,-7.313,5115.817,10.472209305999968
25.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.257,3.593,-2.919,-6.867,5107.289,15.697991962999367
25.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.256,3.718,-3.683,-6.577,5096.027,20.930156262999844
25.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.332,3.748,-4.285,-6.323,5093.178,26.163176394999937
25.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.332,3.748,-4.285,-6.323,5093.178,31.397538475000147
25.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.332,3.748,-4.285,-6.323,5093.178,36.636435736999374
25.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.332,3.748,-4.285,-6.323,5093.178,41.87042116700013
25.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.332,3.748,-4.285,-6.323,5093.178,47.10204657699978
25.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.324,3.748,-4.281,-6.356,5093.157,52.34817980599928
25.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.332,3.748,-4.284,-6.326,5093.052,57.58321346299999
25.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.325,3.748,-4.281,-6.353,5093.046,62.817661185999896
25.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.331,3.748,-4.284,-6.329,5092.97,68.05139812899961
25.0,5.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.331,3.748,-4.284,-6.329,5092.97,73.28746161899926
25.0,5.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.341,3.745,-4.288,-6.291,5092.783,78.52662093799972
25.0,5.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.297,3.786,-4.309,-6.447,5091.805,83.76244136900004
25.0,5.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.347,3.804,-4.643,-6.287,5090.582,89.00033744699977
25.0,5.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.33,3.805,-4.484,-6.391,5089.716,94.24366766299954
25.0,5.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.345,3.806,-4.625,-6.309,5089.665,99.48208936299943
25.0,5.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.349,3.812,-4.619,-6.329,5089.215,104.71624457100006
25.0,5.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.348,3.807,-4.511,-6.346,5089.184,109.99359151799945
25.0,5.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.347,3.814,-4.606,-6.345,5088.734,115.35137213500002
25.0,5.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.353,3.812,-4.608,-6.322,5088.714,120.71432814899981
25.0,5.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.351,3.814,-4.606,-6.336,5088.685,126.08290496599966
25.0,5.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.354,3.816,-4.605,-6.335,5088.534,131.38392961099999
25.0,5.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.352,3.813,-4.541,-6.351,5088.502,136.67565108599956
25.0,5.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.353,3.813,-4.54,-6.351,5088.499,142.0091738000001
25.0,5.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.35,3.814,-4.54,-6.36,5088.492,147.34930282000005
25.0,5.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.355,3.815,-4.587,-6.341,5088.488,152.75663239099958
25.0,5.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.354,3.814,-4.545,-6.351,5088.474,158.13488872699963
25.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,1.984,3.559,3.114,-1.829,5186.027,5.333904793000329
25.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.226,3.517,-2.045,-7.313,5115.817,10.636822338999991
25.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.257,3.593,-2.919,-6.867,5107.289,15.958356780000031
25.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.256,3.718,-3.683,-6.577,5096.027,21.329732086999684
25.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.332,3.748,-4.285,-6.323,5093.178,26.658915031000106
25.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.332,3.748,-4.285,-6.323,5093.178,32.01568481300001
25.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.332,3.748,-4.285,-6.323,5093.178,37.263458837000144
25.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.332,3.748,-4.285,-6.323,5093.178,42.56020673900002
25.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.332,3.748,-4.285,-6.323,5093.178,47.904128496999874
25.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.324,3.748,-4.281,-6.356,5093.157,53.20181847599997
25.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.332,3.748,-4.284,-6.326,5093.052,58.46310999100024
25.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.325,3.748,-4.281,-6.353,5093.046,63.816406388999894
25.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.331,3.748,-4.284,-6.329,5092.97,69.13029202599955
